order_id,estimated_delivery_time,delivery_time
4f2fa4f9710bf00b09c28ac555393d2a,20,7
4e4aa299535ead6fe63a779d539c493d,20,23
5f2aaf089bdf0d14f2357066f139c2a4,20,42
f9144beb4a52ad3ca5337e1f9409a3f4,20,5
a37899c3ad27b6026ecbd566651bdb46,20,7
df89b9f16503a80016dd955b0929ee3a,20,9
f2a368e50c1c94d8f9545b80031f0e7a,20,7
c85e13fa13301ec2cb996db10353e737,20,9
7d5f9657103294db1e017f49a5e06c50,20,6
1889186724ca4001eccd1dab24cae9bf,20,10
c3541701eba57c21eb83f35f6eb1094b,20,3
fa752aebeda0a3f9a2626bc507550c3f,20,9
0d07bd4924272608e7804bd91993ba33,20,7
f7699c5eaa4b797013ef7a7e48cf42b7,20,8
e8253edb8afd8c06fed540435eac942d,20,10
60b38cffd151d75929529eb6fe8e6704,20,8
35d2e9d7381058ab6ecbb845bb1dec37,20,10
7d42eb0f5a0a60cb5b96a044a3fb4668,20,3
2ae74f27a662e60bf2efb26a4b8d81fd,20,13
1c7a2b989035d96cd218d9b9f352c098,20,8
cd9aa6fcc68d8352f12d7ca709c294f5,20,3
4faebdf74e934f7b66d8da301d77d774,20,12
3fc2e32bfc88b2bf0e9d7437503d82dd,20,9
90855e99e15fa22aff68cdb4323b27c9,20,7
6b6634917b74d4db4d32cf09754c061d,20,5
1e7e7546d7c254379fcbf4d36cc18589,20,7
4233067932385b2d8b301e18e1b75958,20,8
9d71ed3bdd31105ae9fff4690e74b78d,20,6
a60e21c021af3e8b42bf68b8683800ac,20,22
c85617bff1ff615fb850f55304688d60,20,6
b2c44ea2cec62e4994c10e8e84c266c5,20,5
3891ed2dfed1d43066ed7d9f188ad89e,20,12
ef91935d3286023b33bb5020a3b26998,20,6
fe04ba63128dbb904de7246b76508d7f,20,8
258078cb7df97d7f72229c81af3cae4e,20,11
49c4763845a16623e106403f1655c063,20,9
cb668af8e8de760052440b117748f7e6,20,8
3ab3084e2fd91af8e021237e7bf08cac,20,12
b3129a0debe3f118c75c249216364c82,20,6
ef02b499ada182fc2a48dd525cb062c0,20,7
ee08d8ee1e91201837b8d764336db291,20,12
0b3348cfaae0bca40b23a36b64c7b941,20,8
01b1800f51715ab76f67caf732206437,20,9
701a22b8c16c09a0c9514c41dfbf28de,20,19
89873d5ab718995335d753f97430fab5,20,6
90d730c8aa5c3196dbffefecf4f5202d,20,7
1d5da6a7254f9d8a759db4c8d457e630,20,8
c473789225d03e3eae1a40d5402f1cca,20,13
14f71e03c472d2b37384b55708ac8354,20,6
8c3fc6bc1bb3cd515f5e18c50935c472,20,12
490b4a17364f3c7de5877ba86082139c,20,10
bdbcb0e21f0d85538d17911900b26610,20,13
89ad9301604c76e365ba9b9db109bcaa,20,5
7b9bc6b76ad9656ca99e8e1f2a6d249b,20,8
177200d363504ea94b5064b05929e2e6,20,8
127f6cc9849c481c4f0daf043a91a129,20,11
66a112120b10c8ab5fa2e0b42f1c19d6,20,7
318fcffc93b531c0230bb8c1ebd018c4,20,8
59ffc9b2c09392188ab671e0a67bdb3e,20,15
9a072116d6c2ca9839e6d88a061a59d2,20,7
274b74ab9a2f1b057969351bc8e6b9e9,20,8
070fcffce3b0a655482d4f5f11607599,20,18
40ccf6af09b0aadbf3e2710fb2f17715,20,14
93be45ffc4c8eaecb1eaf7654308acc1,20,5
5039f5a43f5ff6b05bce59d10fba8cbf,20,5
06136e6a6532fabbd5675f8090fca4b3,20,13
40276598768326cdd5ae39038037434f,20,10
de52e5e01af9c33b04806dea37fb50d7,20,7
2a903dd5e53423b47484fd2130e2b6c3,20,28
c172f96808d5e1df5a287d171592d3c6,20,12
f98fd69be8fcd65fd0c873c48e21bc44,20,3
b875d3bd65d958d749d6932f6361ab40,20,11
9a0b40ce54455397568178b50178b29e,20,6
a336de4bbd836a89f9cb2a5b58ed2578,20,38
934838488a3fc133b3cb9b1f716c5937,20,7
7086e3b83e873f58a6933c0bbf734d19,20,6
fd58331db3c355dfc547b6dc5065f33e,20,9
5c4e9b69cfdcd45f69531467695237e4,20,9
d99c7464570fd548f9936438c57f394a,20,3
53595a8aa421790cc9d2e85db64cb3c1,20,18
8203c6a0f836ad28ea9043e6db95cb71,20,6
f610e3e4a9ad8742b67f429e2772ee72,20,7
c3b52dc8daa95457b88d258c2ebd55a0,20,7
f92b34d1e66d16dfe85adfbf914dee86,20,29
3891073d9934c3bc761f151f90f1be17,20,6
7146211691a9d909e75c0b7458b1e125,20,8
3d61e9970cfb1669c490645d74bf7405,20,3
27f77f464517bf38aeed1e2f4ddaba87,20,8
543cca75b036b547b2b025a1d896895f,20,8
9a610ebeeb1a328f4c7a2ab7ea88ebb7,20,7
4af2fb154881f350d8696f7f7a7f80d3,20,59
2bf01051ff9e5195111fd7ffaf865240,20,5
ced5e18d913f7ce60b82578152422dbe,20,8
3731eefa80338e5d69ddd2128dd45fb2,20,7
c1872cd219ab83c3a9a63cdc2f75a518,20,11
f32297601abbfbf31af1384e85636bac,20,7
ff74e94493932bd63924387d576ed9b9,20,18
47d248c19f5affa1ef2a5b91c8006ddf,20,8
4eae2c0464a15323f650d829daf9b778,20,6
c4c1257d437761ebf697da82b5cca4e1,20,8
ad7957c1cde1dae009b1fc01e3e02758,20,13
b9ce9285aa642df4742b9839964076c6,20,7
b77c7b2203310a5160f61121eaf97415,20,28
fd71e966fa4f37c813b3c56fb077971a,20,10
ce82f937c1c716589386a8d4d0cb6747,20,10
9e1b037882254a396408181e76546b01,20,6
af7b6d2963f03fb6bd066d90ff205dea,20,7
d613e5d350507dc43eed8de7ccffdf6a,20,16
737513abba391330e69fe0383703d447,20,6
e2d5b94a4565c77d5c35af59bb8eea79,20,13
dc9b66f791e6bc0d3a44e2c513a1d117,20,3
86f326cf5027a4aff831e2c80f1b383e,20,9
22401427638873c7bd3cffca5c9f38bf,20,6
079034c04662f3d7dce287df9e4e5489,20,9
6e11f5b6972e1b602699867fc1d5b6c9,20,13
24314a5179e85ac61885767b0a94a0db,20,4
bd2ab3fcfddf81da1f31148c3aa7bd4c,20,6
ddd1cd1f0c2ecee8f709cd6c8d22daab,20,7
45381c01fd8a0e60c741a9cf4736ebbb,20,16
67e5683ee43c8f5d4c0b46f7f8932ac8,20,7
5651013318bbb1532392e6d03480e88d,20,10
1248580ae351357ac7a36fc314df5268,20,7
8d23fb4e17833d8bf866d3ae3481a3cd,20,7
a8fe5267370ed0ed458f4fc1a032bf7e,20,7
1aa3c5dc3d9668e8fa8a0af87a8dbe55,20,3
29dcc211b6fbfa81282284c9dc344da1,20,3
9dcfd5e81815f361cac59d41e752483e,20,6
655a5b69bafd871b61130f67836142ae,20,6
bb9a2de2f513259a76f6cab031523257,20,2
ab4354630db26a599455989a1091e50f,20,3
7ce20b22753ccc86fdb3b6f7efefcc75,20,6
fa9149f35155659eb319081d8e6f74af,20,12
95090e36b7613cf8e45f25317cae256a,20,6
51439e5635af258945aeca18f5a04edb,20,6
e299b9edcedc7009ca224fb5a856afdf,20,11
bfd57b73f299e0d78761611486a49de9,20,6
5b170e2ca414dba1a026afb280420501,20,13
e825453884c3b7c9b5837fa547c8f9f1,20,3
935cbf337f50d03fc7ecfb5a601dc7fc,20,7
5fe5d71d980a06a81a0f27c614ddf0a4,20,8
6acf2b0f288195a72858fa65ff2c43c7,20,8
6d1a62fa0b7ad62bdea639088be1e5f5,20,5
9faeb9b2746b9d7526aef5acb08e2aa0,20,5
9b8aaa74d468897a211fb359950937e5,20,7
b1b42afa1e73f34f90872f5f1ec48391,20,7
6680b708c88b83d3a02d475faf4d9b0d,20,13
b4f0db8feaccc3ba21f4998d4927cd4a,20,6
3a25790f0659c035cf7d5e3208deb6ce,20,6
7ad0fb12f6d6b5d498db0bbfde6038bd,20,6
dfa133091470b285a434fad21fb4bbd9,20,11
b2026cc24ae47d44bdfb8fbe3b38b78d,20,6
56e434b038a40c8b9b03a9b9dcede8f9,20,6
a49146f414b54879adb68c422428a68e,20,12
b1ec6c247af2e78825a5cee5cacc925e,20,8
2cc8d5dba04e5be26d748ef75e708770,20,7
4b8551fdf4362d88d520a66e6132b2ba,20,4
2d3b53a594f674cb7c476510f364c430,20,18
ad598503d5390301de7d5cd3b1dc2c4d,20,12
60a7df16f9a8d8f38bd974b8a873167d,20,4
fd7eb2117233aa5ac29e94a28e082077,20,4
2bec039adcca39ad3a2d76a949e6c99d,20,8
e6ccb4e29b42a81b774b13101835b5a3,20,7
9f1887ee4f71cd4db972aeac47ca54f7,20,22
79ddbc258ea5329dbc3ec8c16a8ddbf0,20,7
73caa517a379fdc2810530959d560647,20,11
b56c486f60a660f25910c3842f15e886,20,13
fd607d0a02cb276bc764a15f80f0423f,20,21
c1bef4d15c96b3625b389a5abdd23d8e,20,7
7df4045bb089bf92e7eaf3b506b6423b,20,7
b6b3633f97c686d8e188ac6fa29ff20d,20,10
b8dd3c581f151ae1f4a0b011b0715eca,20,8
4718e26e21843ffdf11aec010a344436,20,6
6b3c0661b32905af6722a962d2fac779,20,4
67f05f6d7d84bf6e1abf7d7d8e8a41e3,20,9
9932048143843906af1f72ddcdb746f9,20,13
70fd326c5cd0a2e95b8f8a457d62ee8c,20,10
783063a2c412e7e731cb43a35fa4b8b1,20,10
f67ad055c8a64745e26ca8d2f7a70b7b,20,14
92ffa55d1d1e77f655127aac213c1e38,20,10
2811a528a7b5ae1d207e9620a4c6b44b,20,10
89c880f756709e7f7825b4ae6fe7a2f9,20,11
2a4e23a666338d87ea9c2777d71bed0c,20,12
e84a134160970bbbd747fa73e42c7e7a,20,15
d8efc4afe919de73af09d4319b503f08,20,8
bdb52fcc684d212ff85ba88d4acc3b7b,20,4
a6d9999c33b017f6d907c296e13db22c,20,4
95b77d025d47143b0ac25edd12536293,20,8
1b4ef3bdad72cad23a9bd4b06f87ab7b,20,14
fb2e0a2eb0a7cd9fc655c3fdda628acc,20,15
1b2a09e1fb4ede4fd59a806112766dc7,20,7
f91c3182b60b554b1096c7854aa97fa5,20,11
f91129f9c042c85dbc000f46b36492a5,20,8
22036cdcfe0c280a53567412a2bc04b6,20,7
cc6084f06931be9f36e97f21edc3c5a0,20,11
758480e19da5e5b47ceb7318a5ca77fe,20,28
ae09ebb82b7283effd23c7a5017498a1,20,13
44be4d9e90301dc9a8eb965d2004f321,20,8
a2ac268c7f6bb42562090016bb6ffde1,20,8
233dd5ff8fcf29748ef3f96a24750ea8,20,7
a8898844029abdc3064b4fed7ca04a47,20,6
7c2b39d429d502e10a0ef4dd8fc88830,20,13
04652586a8416e68609d21f267dee2f6,20,9
2f8eea85236019981baf4408c9123ff2,20,5
b79c105a20e7d6c5354e50f16dc2baec,20,10
e175cbd518afe4a80b3f5f884ab05450,20,13
3085b7ef3898f0caa9793f33a175b07e,20,7
9e22c8dea6cb942311efd79ca6fbbdfe,20,6
4809cd2c1bf682210c70023118f90090,20,14
ef0ce2dff39f4a5251eef4f5194deaea,20,17
0d91eecd335defba92a82bc3f062225a,20,20
1126e3a4ac41a7be5c3cc650d36ccc54,20,7
fa501c06e7a60e98b43e678fd5205c37,20,6
f2aea068a8c3e1b4b9ec9dd781ee5bca,20,9
12212c72d1bc207ff5bb823d711dbe88,20,8
695ace9dfd0a459275108b5c71aba45d,20,19
47f6d79f82f6b8667a9282d11ad1b931,20,7
f6f3648ab3e140b29823bbdb84a34455,20,11
ceb0508b7d0cebf8cd0cf1052322da3c,20,5
aba560ab127e5b68433f34376747f9aa,20,8
816ccd9d21435796e8ffa9802b2a782f,20,5
b2727344d4f955cb61829ed7f61b12fc,20,12
d83e73ca49e7e9ec7ba0154139858fc8,20,23
15a5c3e66605b949f4fc77d747f8003d,20,6
7f29d1dcde28ba1c61a2f92068efdb9d,20,8
4d33c3b8db205a116cc13b56b4cbf5cd,20,2
1384f5f2f4532f5b9fa0f6cadafc93cf,20,13
5ce5414216f07cdd464573ba59e7f187,20,7
3f60c18dceaa348eb8891eea71a53dc1,20,7
aa834e164d26bde6b0890bb9e70fbf9d,20,6
c89a29cbd8db5a3dc5750a3748985526,20,12
51d33e03b53c86c11bb49dac397b1a46,20,12
e10c080e6f7f8136087836cadcd26199,20,39
fba96485cb359053087bb66dc9b5d6f2,20,6
e434f79ea884de16e5a8bf32afee5333,20,14
3bb5b510c269261066a258389a2e00d7,20,8
820bd7a99cb9df2daca2dc8125e0f7de,20,11
4fe6cee06467399353cf7a3068d59064,20,8
a16607f4220f0e60ab4c71b915dd380c,20,25
096375c5433ecff9fd971ca2bdd40f1b,20,11
4e7838e2ac3b81d9d9ca377dcc0549de,20,5
3efb84891f27efd4a1ad0e11ca4fb36b,20,21
bcb83032ff3fe35a0f6df11c771069da,20,5
fbf2e87d7c7542aa36e1d91e5b462c60,20,10
136a3da67b93100ec6fc05442613bcec,20,7
fc6fd71961ba15e10fb27b9cda74fdb8,20,13
bd5d8e4ebcc034472954de8f591cd151,20,11
8a268898598fdef7f8a38b795bc111d9,20,17
70a4b21bf18001a99d94bf894697b8c1,20,17
5915dc29c92ade2a2713fa949d9dec00,20,13
6ebdc6ce8dc5a2d9b4c6ed890718e65c,20,12
fa6e801a54147fb8ada766a1f407a80f,20,4
3b881091c6fc2687191b01c705287c13,20,8
7a36ddcacbdd80a7dd8771aa4c6e465e,20,10
acee82e21828ddd887e48ad3afc6704e,20,7
c58280939363439540f5e35a91a5e296,20,10
bdde0e6ab375f21ce8915c8b0c359f91,20,11
9d87d0391a942964abee51bf76befef0,20,4
cf2bdd96e31b79ed41dba723fb42429a,20,10
6c12fb27d4bdb7ed78460a2248e1fea8,20,10
00f6ac4816d12f49026b09f2aa77d15f,20,6
00f1bb0af030935db1745ee28367ea26,20,11
9edb1acec4ceb154e425aa9248286f7e,20,6
319d8eb9ba6d4f64a4b7c5da23b82cf1,20,9
ed20372f93978f02adb6424088ddb730,20,3
5c52bc8eeaca96c7b9ed2d47db358f43,20,3
9d62401a06bbb0dc190562ce8b24f0c7,20,8
eec93f9fe0cc92067ebff02639cfd67d,20,9
ec99cf3ef9a84993f1e55aa4fc615c42,20,10
fb73306df41afb7ed9222b25f9ebdfb4,20,17
095a4047965f98a409258e1db6c99e79,20,6
2cb6e38ed0cc360e8364ac92cbd72c6a,20,20
a4e8c6ce4b3017aceed77c3e34035dca,20,3
6e1c9b0136456e44d5b1d74c5abfae85,20,7
a395628c3a4edf913a8abd71556e87f9,20,14
b70f6b5a22ff6a89a473176bce5c5f88,20,5
45e23c55f1e319a0808c5924598cad9c,20,9
bb01789fc0271409b394c7b283e9dd29,20,7
cec31771f7be596e463066dab5db839f,20,20
7c38ea034c4ae0b36dae03dac6c6a7a7,20,5
ba8725726da21140bbe12319d7369d39,20,7
565a7bc14e1f825b163c6a51d74f4206,20,23
7d026db5c988be1bc3facec0e7fdb8c9,20,15
405ab8184e07bfa663f7627527c96049,20,12
a524add4c939052769dca61e4e2cebb0,20,3
7a70b827ebc6ab85bd4e28739619bb2d,20,9
ccbffb63e772cd3ec727b371925c25e1,20,6
11e930fd8da276f30361256c23d58196,20,8
97bdf6b97499737a72115988c76e1111,20,6
fbb4b099937e8d62bcf20d31634fa166,20,12
693f8bb47e6135ecad76616fa2596a05,20,11
9b1d0dd42862c68280468732a4399034,20,8
cf61ad2218e5c14397e7c0ba7a6a50f9,20,6
f912318b97b5cc776cbcd05bc2b4dee5,20,19
d5ef6a5136e7304fb5d70dbd4cfd3054,20,11
0474da9403011efc4abd2bf594e9b68b,20,5
776e7f17ba3c9be25c0d7fa804b9f1f9,20,7
7e8756804954a036bc7bba08ceade465,20,12
abd273cdcd250f53a125d77e6798e0d1,20,8
c00716d35eb52dd20ebf014740db8d26,20,12
60e04ef7b695b4d6bae420059a317028,20,4
07e8c8c7545c3cf6386eaf464b1e8365,20,22
17be127e33c5c47d99de1dd43f35c951,20,4
935c598f148a1706f87758194986b467,20,11
00b2d2f2b5f7b98e6b1828764660134e,20,6
437421f669044dcf1e3e323bb715cab8,20,12
ece7d8cc8bbc318394b23ef60d9e3c10,20,11
852249023f7a3d3154837ef058c3aed2,20,15
9bcd315f2d8687500366d9b2fb0e8add,20,11
1cc2d3a2d530f28cabf220dad2b59b55,20,5
b5930ca6b3a52bd7169cffa2a4b8a83e,20,20
086f617d66181efa193629791e0a9076,20,11
2d7fab68acf33daf2ba5fc66a9435377,20,18
c235bf02873c715d34d2036031d3b9c7,20,6
a936e40021223b8e7b47aa43a74bf5d2,20,8
99db47a6842959e2064fb56a7b4c91e0,20,14
8f3eedb2479ad51a98647779fce346a1,20,7
3a17d23c43834584d26a5ac8f929898d,20,11
0c99132c4ff916416ba8f74c378f1cbc,20,6
4649c5e95df94c2a37938bed23879e64,20,8
441c5a5da055ac9043e37bc8b976654f,20,10
a9e8723ce1d27e389ff1e5ef7a71502b,20,13
4c9de71242c212430ae070b7d2f837e7,20,11
db33c2c3cc0b7e95e31b9ea491ece2a9,20,11
210ce7edbc6ef043f7af38724f3c2b5d,20,10
f1f4f8ff819c5510c061520a5485a6b1,20,4
9270e213f22a5c0c65322feea6979af1,20,10
5e80bc266978655e4e9e1ef166f52885,20,15
1f940fc941da73865323a8c30e2871f0,20,15
701ed63cdee1bf7a8aeb7f690acb04a2,20,8
912013de8efa1e912b59b103a537071f,20,10
8661a555bc977c9f38488801be332bb4,20,8
196023b0ecde715e3a41bd00ca208a9f,20,6
db4c0f9244a52fae664f9325333250e6,20,9
d2b4c76c2ccfe2f70c1488434a362f56,20,7
00f251b943aba645652c7138e4716fee,20,7
b50e3b667299367d4fde7a9395627941,20,6
c0c3609df099c79f1f6d894143767ca0,20,6
d03428478ca1e760e9c5898acc54665f,20,9
d699207a636092e537b5283b37888988,20,10
4b724da8c370a3fde7491b6393f2ba12,20,13
e9393662026f1973d6330fb33ef1ffa5,20,5
5f0a629aeece4974825fe52949c74603,20,14
1840aa65dea7f5258483a49b4558417d,20,7
dc9f4cd231c11babfef316d35486eff4,20,12
7485a2fd25ea2d65d745b44dce5872c7,20,14
25b0aadbfdbdc6fcc91820762f6aaf35,20,8
3b4a2b377fe671156cd586637d974f3f,20,13
82d57496fe85e9df6e149099e638aef0,20,7
267260b7bf82df7975cb0ef017763e02,20,7
f3f13f75c34a679c5006108acf61e0da,20,12
cec27ecc8324e22e5721ce87471d4b31,20,8
b115422b830bf2840fccf6f0d6678ab2,20,6
ecf009316e34e996bdfdda7d4b87b21e,20,9
4fddd85a9d1f46412f6715f5cfbea489,20,6
14c17d3f1039eddcf915f58d3f126948,20,11
d6f7121c5ede8e22d75e57b6e836871f,20,8
c8e8f8ab00ec5d13a1d93718f5af9e4a,20,10
e4a03aa31a44aef0f584dff623119c72,20,7
326a3f53e1327657d03e8ed95ffe5578,20,6
8ee9f2a817f600c3135bf6fc6123a16f,20,5
3683d42ef26919be1aea9cbbed4dc1fa,20,12
9e104f0ff212612755b68a316b86ffd8,20,6
6a29f292d5b7ce8ed3760e8480da5f55,20,11
dad751910ee8793efe38a28bd04cf1d8,20,11
9d4267186d4e276d018cc7c90291768e,20,5
2e85393d4ab82c2f5b44528d8a551606,20,8
4ce2a78f4b4b1166f0e04bbdc825f7b3,20,6
680caaeaa537d89cb256b5538bd02773,20,8
2b7348f9efa4c873465d66aba3fa20a0,20,6
eb620e3dd98cfbaa9f054dbc60758764,20,7
00e365f4fc03d1098841af23d05c17a6,20,9
8d5939137fefa94485150d55a82dcd11,20,7
20914c76989e5eac4e2675de44f7275a,20,6
6de82414b08e811561e73db3df4fb9f1,20,7
2140193e2b0829d9e294a5b08560a497,20,8
75a9432bc86fcd9061f4557cc03183ef,20,7
27c9fc42d3018c63a19f1c85d55f4939,20,7
3216e9aab2494253d39f045d704d1b71,20,9
c1c46208ebd1440f4da5b7197c544d6c,20,7
b10b1c5fd2464a235e121d6ff79280d1,20,6
17cdb2d46a5fddefa7bab0474418cc26,20,6
6b62c1fd112c4fd97899170bfb19a43d,20,7
803aa4666b8c108ee27e65f64ad038fc,20,6
b0e61103ba1dee7e3c3c31f68e62a3fb,20,7
d16ee8324145ff91c54bb7edeb651801,20,7
750cb0e4a410a52a77ea1718a489393e,20,8
22890d3bdbf453cdf060e03716c00012,20,8
877ee05a3ef8f89df314644a0136090c,20,3
feafc8e3422f6e1f4c00bd29dd9c2921,20,7
b98252d2e216325a07a67e38b1762bcc,20,6
08322b6d209359f491acb1e5f89cb371,20,8
65ac269bbcdab3f78e9365f37aa89626,20,7
cb0ba38b8d7b0db732a053690b0ad864,20,6
028aa70283170bf3cbfdce2c1b751cfa,20,5
64c1efac740d3ad7dc7f0c3bf425fd7a,20,7
7eb5250ca7b7e2436c5114888c655c1d,20,7
09c8e8de8792915ab68564b4420f246f,20,7
a281208da836ef2c9d23718a7a855a92,20,6
31baa0ae964c43e70c451e1928483669,20,2
2ae01dafe3790417726f148d9f1a90a4,20,6
d139bb03af910e29eab280ed63bec613,20,7
8681c22dbe2b9bc1d6a1c524d4ee4c4e,20,6
ccec592b58e122dc2bfc2305152d9603,20,5
1a89170dbb050ebb1530d3f2c574d4dd,20,5
3b477558dd43ca0e069be6c79321aa26,20,
8aec3a066f732dd927ec8fef1752415b,20,
d1ca0c1c5f78ecd17ab721d805629eb7,20,
3c37c0f0e8a0e6d94c555141221ddc1d,20,
a28ec7941efe2655038ddb642b53c2af,20,
6da45c88a41888408e61bfe388d93f01,20,
3d521dbaec823d745bc7657d32442975,20,
021dac6e3120485db6a77474aa21b979,20,
5504eaa5a86eb25fa666cf2e6b96c701,20,
edafb5849135e41d30dcb51fbaa78014,20,
ebd31a90e66528c36222f1d33b588105,20,
228b82b829438b71d9b164c1a8cea481,20,
46bdec7cc92d926500bee756ee1df6dc,20,
1c49e3fd28c9c369b12fd84446e475ab,20,
83167649ca3fb63d1a7daada42232e14,20,
d327d4550c9e554034f23cd77a8924a4,20,
c37db340dcc0235b5e71ab73787846a2,20,
db4d39113d1f1f359709384518d81e31,20,
8d2d2c7afdbd8bd1642c89d8526a2890,20,
cd1c9899cfb848c241d0b93fdfc10df9,20,
97cd2653d53d5404413e2241289d5418,20,
90c3d2abe0d324efde558a3f187018a9,20,
8b24b76cb8cadb97c498a77b53fa3bb6,20,
fec76d3c7d37a989bdd3a22911340c75,20,
0fb3b7bbfc3693b115aa62a83fad2714,20,
8bc9548dbe844e1bf48ac197c5609045,20,
bcfd112593a122ae1272e80681e2ac72,20,
4338a4463f7f9193d2a03a83a4b68ba0,20,
eaee2825724ee0ccf396e0d0e61321df,20,
f29ddf8225b83634a61798046455ce8a,20,
b8c26c45a4adb8e4dbc205f147659a71,20,
6814e5323f3559890d60955f42d2c8d7,20,
516ddf29a9e99c8997f914e6b389cd19,20,
979440acde78c7c04e8c8a92f2bc8ada,20,
bbb1b6d02445bc2786f24be1f048612f,20,
70fdb98b88f9b34c5e8fce09e093c747,20,
b405825393f5c6c990926ccaf70d2fd9,20,
b7ee003a15e0771e300ba4fa565c1cde,20,
8da21fa53a570d0624c7a5d0c14c617a,20,
135cf1fc795c1f5d5bde462f3bc10c40,20,
cd4a39bf33083486dd4d1eaa70907ce8,20,
908c80ba9160e9d87007015b15aada39,20,
a6eaa4e9d0e172457c2f76bdd1face86,20,
0c5a9096edbc36c60badeda355d91e19,20,
2f3af8ee559ca3311975ba1ee20e94bc,20,
b89851145dc1888ce963c2e7da8ce7be,20,
beeb8db71523294144ecc1d34cf40814,20,
1ae35fdd1e36d167c790179f16cad2e0,20,
f247ddbea2a3d9e88b688d08f946db4c,20,
cb7911a7f5f016586dcdf66a52c1f096,20,
71d81a35f1b361216ed02aab5d56325c,20,
749d73f14d7f582a7c7b12894d552da2,20,
e4664080e3689ac85ac132f91bc753db,20,
8afe93422f74d4eb5b74349a643d94e3,20,
cab618a13f81a7ad42573993ddae2ff2,20,
94aa7cffedc2aed45e67a865fe6ec0f9,20,
2686d8e26c3f6e55f0b0914311ebc718,20,
017c9c82265e832840e4209750680e94,20,
37726a8b1cbcf77034870df2521be6f6,20,
38b1f1d241fb8a17915d58514c912418,20,
e0b5327e615585edf5ac1051a466172d,20,
662823ed689412b9a2e5085620e06070,20,
23e0d289631ee7c7e4503aa7a8a32c15,20,
f1faa948ad7764d64dff89bdcd2b88fa,20,
7e89342f1c29435e98fb7a1c2e5aa945,20,
f633c884a99eb63866600655356d973e,20,
027b013d2186e25c2b82beb3679d0833,20,
d812dbfcae5778a9864fae0dfe22d9c9,20,
30a461491fa262d5d6321e3194bbb452,20,
b93753633fb990e3c74dc9474c9d9e53,20,
676c554a88771af1264e81fa10e7e760,20,
f176aee590391777b0e99737c30315de,20,
c9843bbe46c6789de67e9b2ca521d5d2,20,
94b85615d0bf9757c6a3b1a20be1a9cf,20,
2326391ae5a49ca43aec4e487b6a2d38,20,
9d2bd341ec5c535b3d4192f609e47185,20,
52cb9b4d5ee3ce7d1e2a8d9c2376fd44,20,
9a782f23eb6da2242a6a594ddaf8bbd9,20,
40a81260704fba482a19cddbe37f3ca7,20,
972e7938b32b93b78bf5faf4358ad5fe,20,
bde483878bed3f9a95fed760af049891,20,
a32c76ce96d7b4cf912b2ae1ee6a8258,20,
46f36d95da75ced0462d57df904d36d0,20,
0cb3c0cb279f04b99a10ac141fa8586f,20,
86f0bcd9b426a2c1022ae317c7f27be6,20,
72fa449394ed9dc9093819f93ca563af,20,
4a0d049ee6c82b3348a21bb211c0a44d,20,
dbe1de9b04777a1c1bf05fd0aeebde9a,20,
65df8539acbce2e41ba3a4a3ce0a3470,20,
52f308ce830731bfdfea4539e140073f,20,
842784b3b697f1dbb51781a20352709a,20,
5bd5f0a2e24b51f1d1d6e855f9f03e3d,20,
fdcca0e15a4d03e3fb89fb14664a3744,20,
6e7f938e1ebc4eb4b205b2ad66c5525d,20,
91427fef1ca1431d3d86d7bcd0b51ebc,20,
ceb533871105f7cda81fafc19e1ee38e,20,
e58fb7bfd033514475ab0883ded704f4,20,
2e3c6e30c69763a7dfe40f11a19ed3da,20,
19d3484384a0e1eef23357b8c193bd86,20,
19bbda1f882b3aeddba973e935519905,20,
a3ef7e4271c9088cf2d3de8305ef2355,20,
e3911e9d71dfe83390a806612556c49b,20,
c224c9c2f8598269441c76eca7720448,20,
00daac8efd71674d62356c2a306d1e4c,20,
92acd9b1e9af0117eee9aa972e0a4841,20,
7c496cea7613c2efe6033e93e573347f,20,
0d2c1a413f6aa3a36b8bb940b028f930,20,
61a86f238895780d1ddc6344985537ef,20,
f88685f89f0fc651c3e767c64a23192c,20,
484ce4bf2067023e5184d003c41eb07a,20,
c12a72f72509bcc1317ee119c5ade35b,20,
aaab15da689073f8f9aa978a390a69d1,20,
4ffaf2cdcc432ea3cd8ae0ab7a789cb0,20,
ad430bc59db52b1f7522b6f19e669bc6,21,
9abe82df39e950e1e0c1a5969e22571e,21,
88b90300d5ba09ea058e45b94c98b808,21,
27f3ee911b46e671b6393093afebc222,21,
2f763c623e85177077b5a4ee2d3cced5,21,
3a3aed58b078ba2d2105cd76ce7a76d7,21,
2eb5ba20812f78127f6243fa27fb40e5,21,
acb57c5603a88c7f205dab4c1d8cd344,21,
998b90bcfc77ff711912c1c14dcff885,21,
dce845cf61098865d01085518184dbb9,21,
7ea0cd46b9a8fbf664e537374947787c,21,
be3b8d058b8100d8a2539ce0b2c6ec0b,21,
f184018d4bdb5a578d594906fdff974e,21,
2b020fc22c27548cc22ee8447edad356,21,
816e9ea5a585767bf637afdfb6d536ed,21,
bb0bb419d930e4bc8c823fc4379347fb,21,
3e170726582244699b156f1c7044223a,21,
5c5bada3b8df98250966f5a7a584657d,21,
0c2bc0e5935dcca29a9e0cc2e5236a13,21,
dd517e36df351de8139a960329ab58da,21,
8cb7144be7be61b57614e79ece54a225,21,
24f07a52ca6b749c618b46ddb2e94b8a,21,
4be69a31714c77604076ab0004055c6c,21,
